symbol,company,industry_category_id,industry_category_name,industry_sub_category_id,industry_sub_category_name,industry_type_id,industry_type_name,list_date
SH603685,晨丰科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-11-27
SH603686,福龙马,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,2015-01-26
SH603687,大胜达,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,2019-07-26
SH603688,石英股份,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2014-10-31
SH603689,皖天然气,D,电力、热力、燃气及水生产和供应业,,,45.0,燃气生产和供应业,2017-01-10
SH603690,至纯科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-01-13
SH603693,江苏新能,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2018-07-03
SH603696,安记食品,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2015-12-09
SH603697,有友食品,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,2019-05-08
SH603698,航天工程,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2015-01-28
SH603699,纽威股份,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2014-01-17
SH603700,宁水集团,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,2019-01-22
SH603701,德宏股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2016-04-12
SH603703,盛洋科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2015-04-23
SH603706,东方环宇,D,电力、热力、燃气及水生产和供应业,,,45.0,燃气生产和供应业,2018-07-09
SH603707,健友股份,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-07-19
SH603708,家家悦,F,批发和零售业,,,52.0,零售业,2016-12-13
SH603709,中源家居,C,制造业,CC,木材、家具,21.0,家具制造业,2018-02-08
SH603711,香飘飘,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,2017-11-30
SH603712,七一二,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2018-02-26
SH603713,密尔克卫,G,交通运输、仓储和邮政业,,,58.0,多式联运和运输代理业,2018-07-13
SH603716,塞力医疗,F,批发和零售业,,,51.0,批发业,2016-10-31
SH603717,天域生物,A,农、林、牧、渔业,,,3.0,畜牧业,2017-03-27
SH603718,海利生物,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2015-05-15
SH603719,良品铺子,F,批发和零售业,,,52.0,零售业,2020-02-24
SH603721,*ST天择,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,2017-08-11
SH603722,阿科力,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-10-25
SH603725,天安新材,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2017-09-06
SH603726,朗迪集团,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2016-04-21
SH603727,博迈科,B,采矿业,,,11.0,开采专业及辅助性活动,2016-11-22
SH603728,鸣志电器,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-05-09
SH603729,龙韵股份,L,租赁和商务服务业,,,72.0,商务服务业,2015-03-24
SH603730,岱美股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-07-28
SH603733,仙鹤股份,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,2018-04-20
SH603737,三棵树,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-06-03
SH603738,泰晶科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-09-28
SH603739,蔚蓝生物,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2019-01-16
SH603755,日辰股份,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2019-08-28
SH603757,大元泵业,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2017-07-11
SH603758,秦安股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-05-17
SH603759,海天股份,D,电力、热力、燃气及水生产和供应业,,,46.0,水的生产和供应业,2021-03-26
SH603766,隆鑫通用,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2012-08-10
SH603767,中马传动,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-06-13
SH603768,常青股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-03-24
SH603773,沃格光电,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2018-04-17
SH603776,永安行,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-08-17
SH603777,来伊份,F,批发和零售业,,,52.0,零售业,2016-10-12
SH603778,国晟科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2015-12-31
SH603779,威龙股份,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,2016-05-16
SH603786,科博达,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2019-10-15
SH603787,新日股份,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2017-04-27
SH603788,宁波高发,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2015-01-20
SH603789,*ST星农,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2015-04-27
SH603790,雅运股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2018-09-12
SH603797,联泰环保,N,水利、环境和公共设施管理业,,,77.0,生态保护和环境治理业,2017-04-13
SH603798,康普顿,C,制造业,CE,石油、化学、生物医药,25.0,石油、煤炭及其他燃料加工业,2016-04-06
SH603799,华友钴业,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,2015-01-29
SH603800,洪田股份,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2015-12-10
SH603801,志邦家居,C,制造业,CC,木材、家具,21.0,家具制造业,2017-06-30
SH603803,瑞斯康达,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-04-20
SH603806,福斯特,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2014-09-05
SH603808,歌力思,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2015-04-22
SH603809,豪能股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-11-28
SH603810,丰山集团,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2018-09-17
SH603811,诚意药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-03-15
SH603813,*ST原尚,G,交通运输、仓储和邮政业,,,54.0,道路运输业,2017-09-18
SH603815,交建股份,E,建筑业,,,48.0,土木工程建筑业,2019-10-21
SH603816,顾家家居,C,制造业,CC,木材、家具,21.0,家具制造业,2016-10-14
SH603817,海峡环保,D,电力、热力、燃气及水生产和供应业,,,46.0,水的生产和供应业,2017-02-20
SH603818,曲美家居,C,制造业,CC,木材、家具,21.0,家具制造业,2015-04-22
SH603819,神力股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2016-11-25
SH603822,嘉澳环保,C,制造业,CE,石油、化学、生物医药,25.0,石油、煤炭及其他燃料加工业,2016-04-28
SH603823,百合花,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-12-20
SH603825,ST华扬,L,租赁和商务服务业,,,72.0,商务服务业,2017-08-02
SH603826,坤彩科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-04-14
SH603828,ST柯利达,E,建筑业,,,50.0,建筑装饰、装修和其他建筑业,2015-02-26
SH603829,洛凯股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-10-17
SH603833,欧派家居,C,制造业,CC,木材、家具,21.0,家具制造业,2017-03-28
SH603836,海程邦达,L,租赁和商务服务业,,,72.0,商务服务业,2021-05-26
SH603838,*ST四通,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2015-07-01
SH603839,安正时尚,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2017-02-14
SH603843,*ST正平,E,建筑业,,,48.0,土木工程建筑业,2016-09-05
SH603848,好太太,C,制造业,CF,金属、非金属,33.0,金属制品业,2017-12-01
SH603855,华荣股份,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-05-24
SH603856,东宏股份,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2017-11-06
SH603858,步长制药,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2016-11-18
SH603859,能科科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-10-21
SH603860,中公高科,M,科学研究和技术服务业,,,74.0,专业技术服务业,2017-08-02
SH603861,白云电器,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2016-03-22
SH603863,松炀资源,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,2019-06-21
SH603866,桃李面包,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2015-12-22
SH603867,新化股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2019-06-27
SH603868,飞科电器,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2016-04-18
SH603869,ST智知,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2015-03-26
SH603871,嘉友国际,G,交通运输、仓储和邮政业,,,58.0,多式联运和运输代理业,2018-02-06
SH603876,鼎胜新材,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,2018-04-18
SH603877,太平鸟,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,2017-01-09
SH603878,武进不锈,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,2016-12-19
SH603879,永悦科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-06-14
SH603880,南卫股份,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-08-07
SH603881,数据港,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-02-08
SH603882,金域医学,Q,卫生和社会工作,,,84.0,卫生,2017-09-08
SH603883,老百姓,F,批发和零售业,,,52.0,零售业,2015-04-23
SH603885,吉祥航空,G,交通运输、仓储和邮政业,,,56.0,航空运输业,2015-05-27
SH603886,元祖股份,C,制造业,CA,食品、饮料、烟草,14.0,食品制造业,2016-12-28
SH603887,城地香江,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-10-10
SH603888,新华网,I,信息传输、软件和信息技术服务业,,,64.0,互联网和相关服务,2016-10-28
SH603889,新澳股份,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,2014-12-31
SH603890,春秋电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-12-12
SH603893,瑞芯微,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2020-02-07
SH603895,天永智能,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2018-01-22
SH603896,寿仙谷,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-05-10
SH603897,长城科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2018-04-10
SH603898,好莱客,C,制造业,CC,木材、家具,21.0,家具制造业,2015-02-17
SH603899,晨光股份,C,制造业,CD,造纸、印刷、文教,24.0,文教、工美、体育和娱乐用品制造业,2015-01-27
SH603900,莱绅通灵,F,批发和零售业,,,52.0,零售业,2016-11-23
SH603901,永创智能,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2015-05-29
SH603903,中持股份,N,水利、环境和公共设施管理业,,,77.0,生态保护和环境治理业,2017-03-14
SH603906,龙蟠科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-04-10
SH603908,牧高笛,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,2017-03-07
SH603909,建发合诚,E,建筑业,,,48.0,土木工程建筑业,2016-06-28
SH603912,佳力图,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2017-11-01
SH603915,国茂股份,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2019-06-14
SH603916,苏博特,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-11-10
SH603917,合力科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-12-04
SH603918,金桥信息,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2015-05-28
SH603919,金徽酒,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,2016-03-10
SH603920,世运电路,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-04-26
SH603922,金鸿顺,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-10-23
SH603926,铁流股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-05-10
SH603927,中科软,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2019-09-09
SH603928,兴业股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-12-12
SH603929,亚翔集成,E,建筑业,,,49.0,建筑安装业,2016-12-30
SH603931,格林达,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2020-08-19
SH603933,睿能科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-07-06
SH603936,博敏电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2015-12-09
SH603937,丽岛新材,C,制造业,CF,金属、非金属,33.0,金属制品业,2017-11-02
SH603938,三孚股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-06-28
SH603939,益丰药房,F,批发和零售业,,,52.0,零售业,2015-02-17
SH603948,建业股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2020-03-02
SH603949,雪龙集团,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2020-03-10
SH603950,长源东谷,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2020-05-26
SH603955,大千生态,E,建筑业,,,48.0,土木工程建筑业,2017-03-10
SH603956,威派格,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2019-02-22
SH603958,哈森股份,C,制造业,CB,纺织、服装、鞋帽,19.0,皮革、毛皮、羽毛及其制品和制鞋业,2016-06-29
SH603959,百利科技,E,建筑业,,,48.0,土木工程建筑业,2016-05-17
SH603960,克来机电,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-03-14
SH603966,法兰泰克,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2017-01-25
SH603967,中创物流,G,交通运输、仓储和邮政业,,,58.0,多式联运和运输代理业,2019-04-29
SH603968,醋化股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2015-05-18
SH603969,银龙股份,C,制造业,CF,金属、非金属,33.0,金属制品业,2015-02-27
SH603970,中农立华,F,批发和零售业,,,51.0,批发业,2017-11-16
SH603976,正川股份,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-08-22
SH603977,国泰集团,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-11-11
SH603978,深圳新星,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,2017-08-07
