symbol,total_dividend_yield_1Y,total_dividend_yield_3Y,total_dividend_yield_5Y,total_dividend_1Y,total_dividend_3Y,total_dividend_5Y
SZ300802,0.008893829906,0.026326151481000003,0.034504959534,1.6,4.800000000000001,7.53
SZ300803,0.0,0.0,0.001312335958,0.0,0.0,0.5
SZ300804,,0.021503663587,0.021503663587,,6.75,6.75
SZ300805,0.001809954751,0.008230500497,0.01189350416,0.2,0.6000000000000001,1.1
SZ300806,0.000611620795,0.005006831021,0.011604748703,0.1,0.9,4.1
SZ300808,,0.028472368464000003,0.030488497496,,4.375,4.675
SZ300809,0.002904443799,0.01347386502,0.028798236142,1.0,3.2,7.2
SZ300810,0.00043554007,0.002671742968,0.004987907788,0.2,0.6000000000000001,1.3
SZ300811,0.00462000462,0.010106289184999999,0.016311930681,2.0,6.0,10.8
SZ300812,,0.001849283403,0.011656495093,,0.4,2.9
SZ300813,0.008072660687000001,0.021259625614,0.030339461483999998,2.0,6.0,11.0
SZ300814,0.003031221582,0.013686471533,0.022443997532,1.0,3.72999,5.3299900000000004
SZ300815,0.016816143498,0.06419491983799999,0.089160483652,3.75,11.45,25.21
SZ300816,0.002230595463,0.002230595463,0.012164230455000001,0.77,0.77,5.67
SZ300817,0.012033832634,0.045563370879999995,0.070605503349,2.8,7.8,12.8
SZ300818,0.003438113949,0.02487681852,0.027331971404,0.7,7.5,8.206593
SZ300819,0.016321951427,0.053724950151,0.076890595865,4.0,9.0,15.0
SZ300820,0.008458447875,0.022018830854999998,0.038546107677,4.0,13.0,22.0
SZ300821,0.00204359673,0.011866779441,0.053498342323000006,0.15,1.15,6.2
SZ300822,0.005081300813,0.018788450422000003,0.039192004312000005,1.0,3.5,10.0
SZ300823,0.023335719399,0.08204652065000001,0.124836942492,3.26,14.469999999999999,24.1
SZ300824,0.01666682822,0.06262730081,0.085001210781,2.05,6.279999999999999,11.28
SZ300825,,,0.0,,,0.0
SZ300826,0.00182592818,0.02147858142,0.063280453094,0.3,3.3,13.8
SZ300827,0.003798670465,0.009667707916,0.013611751509999999,1.2,3.154167,6.154167
SZ300828,,0.040578058864,0.072299229772,,5.50758,12.50758
SZ300829,0.002673796791,0.014105407618,0.019198183221,0.5,2.6,5.35
SZ300830,0.002803714953,0.011361676936,0.021022693885,0.239998,0.992489,1.722489
SZ300831,0.00307914527,0.007390668017,0.010461060885,0.45657499999999995,0.993125,1.463125
SZ300832,0.022283167638,0.047429717291,0.069394917943,13.0,30.0,46.0
SZ300833,0.036414565826,0.085693403946,0.102556655223,13.0,59.0,71.0
SZ300834,0.013284312918,0.037974250266,0.093264524204,3.1,8.6,30.6
SZ300835,0.004949269983,0.020023385323999998,0.028618190268999998,2.0,6.0,10.0
SZ300836,0.005649717514,0.009915376261,0.020617130647,3.0,4.58,7.63
SZ300837,0.013767783387,0.035130481468,0.049314890437,3.0,9.0,15.0
SZ300838,0.010373443983,0.049359798759,0.071738657038,1.5,6.5,10.0
SZ300839,,0.006329113924,0.015894371976,,1.2,3.0
SZ300840,0.0048828125,0.013479010633,0.018329769407,1.0,1.8599999999999999,2.36
SZ300841,0.01906577693,0.055272482147,0.070387373214,10.0,35.0,65.0
SZ300842,0.008280430582,0.019563928466,0.019563928466,3.0,11.0,11.0
SZ300843,0.00619540899,0.012039596047,0.021224246328,2.3,3.782825,5.982825
SZ300844,0.0,0.0,0.0,0.0,0.0,0.0
SZ300845,0.023333333333,0.048815083558,0.092840755502,3.5,8.0,17.0
SZ300847,0.008217522659,0.019517665672,0.029526503498,1.36,3.47,5.140000000000001
SZ300848,0.003825136612,0.011429787394999998,0.020870747614999997,0.7,2.7,6.7
SZ300849,,,0.018237232290000002,,,3.5
SZ300850,0.003006535948,0.010658635143999999,0.015503572968,0.92,2.9199990000000002,9.679999
SZ300851,0.016337386018,0.044240494268999994,0.070221900743,4.3,12.2,19.1
SZ300852,0.005016123253,0.022943095028000002,0.038278459487,1.4,7.699999999999999,15.0
SZ300853,,0.018448508921,0.034878387021999996,,4.0,10.6
SZ300854,0.006932409012,0.020989850745,0.027918257212000003,1.2,2.8,4.3
SZ300855,0.010104684311,0.027788281133999997,0.037046140754,2.5,7.5,11.5
SZ300856,0.013921113689,0.066907707112,0.074819197795,3.0,34.0,38.5
SZ300857,0.002749108651,0.006900360776,0.012167270721999999,2.93,4.65,5.8500000000000005
SZ300858,0.00872600349,0.031155405109,0.063265805107,1.5,6.0,21.0
SZ300859,0.00851546977,0.017354597643,0.020329017631,3.0,6.0,7.0
SZ300860,0.008232065857,0.025404361219999998,0.034292139993,2.1,8.1,18.8
SZ300861,0.02427184466,0.049128441858,0.066667653322,5.0,12.5,27.5
SZ300862,0.00057671739,0.0028120115080000002,0.017748531299,0.15000000000000002,0.91,4.91
SZ300863,0.006466910972,0.022017798956,0.030337272269,3.0,13.0,19.5
SZ300864,0.041242115478,0.10295285847999999,0.133886615498,8.5,22.5,40.5
SZ300865,,0.006767802649,0.018192543348,,1.2000000000000002,4.220000000000001
SZ300866,0.02024405233,0.0677874874,0.085613482997,22.0,60.0,76.0
SZ300867,0.003526970954,0.012629393504,0.025094355116,0.68,1.92,4.87
SZ300868,0.001358695652,0.001358695652,0.014240051584000001,0.45,0.45,4.25
SZ300869,0.017123287671,0.042104122012,0.056585841944,2.5,6.749991,12.249991
SZ300870,0.007861259447,0.022687796971,0.032438870872,10.27,17.65,22.27066
SZ300871,0.008919269678999999,0.047423785017,0.072535355376,2.064176,7.764176,15.174176
SZ300872,0.003412969283,0.007221042398,0.016656420895999998,0.5,1.0,4.0
SZ300873,0.016313213703,0.062411488396999996,0.07536914107199999,4.0,11.5,17.5
SZ300875,,,0.010545020898,,,6.0
SZ300876,,0.018713450293,0.038369641594,,4.0,9.0
SZ300877,0.006297229219,0.013502993831,0.0413795519,1.0,1.9,10.65
SZ300878,0.00875,0.023846618357,0.057155951086,1.4,3.9,19.3
SZ300879,0.000456422517,0.000456422517,0.009682225744,0.21,0.21,2.5100000000000002
SZ300880,0.021707670043,0.056984060531,0.08003334151,4.5,12.5,17.5
SZ300881,0.0325414904,0.061092931132,0.06984356223299999,10.0,19.128356,21.478355999999998
SZ300882,0.003376097232,0.032951811391,0.049477628478,0.5,8.5,12.0
SZ300883,,0.0039883527,0.006342135996,,0.198856,0.398856
SZ300884,,0.054638551555,0.074286196136,,5.5,9.5
SZ300885,0.009489795918,0.02106778153,0.037642367164999996,1.209,2.0136700000000003,9.51367
SZ300886,0.0050317044959999994,0.007146763718,0.013278694920999999,1.4967510000000002,1.9967510000000002,4.496751
SZ300887,,0.025956379487,0.037248393459,,7.6,16.6
SZ300888,0.015914880826,0.078792770573,0.108346752298,7.0,35.0,62.0
SZ300889,0.0,0.0070317862329999994,0.013508625266,0.0,0.9029849999999999,2.202985
SZ300890,,0.010032880149,0.01202174252,,3.239617,4.239617
SZ300891,0.001111111111,0.0064039265219999995,0.01988066938,0.1,0.6,2.35
SZ300892,0.002604166667,0.002604166667,0.014897742423,1.0,1.0,5.6
SZ300893,0.005720823799,0.016832680607,0.038481094289,2.0,5.0,12.0
SZ300894,,0.05603361001,0.087307237832,,12.0,24.0
SZ300895,,0.0,0.0037346925939999998,,0.0,1.3
SZ300896,0.028342289028,0.046845323455000004,0.055757533129,50.0,119.71000000000001,175.71
SZ300897,0.011106997408,0.056143335601,0.097035723442,3.0,16.0,29.0
SZ300898,0.019543973941,0.054469585139,0.068332540987,6.0,13.0,16.5
SZ300899,,0.027304896986000003,0.050055296499,,5.9,12.2
SZ300900,,0.010987169169,0.013888242566,,3.0,4.0
SZ300901,,0.029143455156000003,0.037739236327,,2.5,3.5
SZ300902,,0.01254658262,0.03054881421,,4.0,10.0
SZ300903,,0.001990049751,0.006187204222,,0.2,1.35
SZ300904,,0.016844374686,0.016844374686,,10.1,10.1
SZ300905,0.011481056257,0.04064836629,0.078744405922,3.0,10.0,24.0
SZ300906,0.01852537977,0.048608386151,0.073431688562,5.0,12.0,20.0
SZ300907,,0.06651080825,0.084347347657,,12.5,17.5
SZ300908,0.025965595586,0.07036348979,0.09153372932,8.0,28.0,38.0
SZ300909,0.009019607843,0.015259208509,0.027759208509000002,2.3,3.8,8.8
SZ300910,0.020484807101,0.06892711874099999,0.095747810408,12.0,48.0,64.0
SZ300911,0.021128248468,0.068002762324,0.083679028992,10.0,26.0,37.004999
SZ300912,,,0.004687911509,,,1.78
SZ300913,0.002227998515,0.0072014545569999994,0.017459621818,1.2,3.5,6.0
SZ300915,0.011764705882,0.036527900349999996,0.055501917729999996,4.0,12.0,22.0
SZ300916,0.014545454545,0.035602409341,0.042938869936999996,4.0,12.0,18.0
SZ300917,0.005952380952,0.018974407582,0.03498737691,2.5,6.7,12.7
SZ300918,0.011182336182000001,0.038234270469,0.058616775042,1.9,5.220000000000001,7.08
SZ300919,0.016951514129999998,0.051508394188,0.053764049529000005,6.4,23.38,25.848993999999998
SZ300920,0.002128112364,0.014834592669,0.06206769521,1.0,3.0,15.0
SZ300921,0.003274394237,0.023139785121,0.052643241863000005,1.0,5.0,15.3
SZ300922,0.00809352518,0.023334846969,0.04712909441,1.8,4.3,11.3
SZ300923,0.018852115626,0.061681032841,0.079720048523,4.5,11.8,16.4
SZ300925,0.003047351149,0.012477370584,0.017913845887,0.65,1.8,3.5
SZ300926,0.005940368317,0.013618097615,0.021400601717,1.499943,3.999921,5.699921
SZ300927,0.003115264798,0.021415021534,0.037450994401,0.9,3.7,8.68
SZ300928,,0.008970518226999999,0.020136622463999998,,3.5,8.5
SZ300929,,0.006407066354999999,0.016556973035,,0.6000000000000001,3.1
SZ300930,0.003816793893,0.012983873153,0.021128414753,1.0,3.0,5.0
SZ300931,,0.016025641026,0.029270674139000002,,1.0,2.0
SZ300932,0.013061713601,0.039435640904,0.062047040612999996,2.18,5.68,12.18
SZ300933,0.003856041131,0.010849048124000001,0.017520465996,0.3,0.7,1.3
SZ300935,,,0.030418875982,,,16.0
SZ300936,0.002751031637,0.02338782409,0.048371126373,1.0,8.0,17.0
SZ300937,0.003521126761,0.019728980618999997,0.023034765742999997,1.0,5.2,7.2
SZ300938,0.013942140119,0.031141752664,0.043667640763,4.0,10.3,16.3
SZ300939,0.014388489209,0.040969091221,0.06323006809500001,4.0,12.0,23.0
SZ300940,,,0.005947206494999999,,,2.31
SZ300941,0.005259364971,0.021845656675999997,0.035244832031,1.27,4.57,9.87
SZ300942,0.001853336876,0.003416758705,0.016138694586,0.174399,0.386399,3.3263990000000003
SZ300943,0.008298755187,0.027212246831,0.036527376749,1.2,3.9,6.0
SZ300945,0.009525954978999999,0.030569311569999997,0.042378622382,2.0,4.279999999999999,6.28
SZ300946,0.004538323477,0.020614257707,0.034173325404,2.7,7.3,15.7
SZ300947,,,0.017873100983,,,10.0
SZ300948,,0.009989125416,0.015330892402,,1.1,2.45
SZ300950,0.012330456227,0.027299992027,0.033609999664,2.0,4.5,6.5
SZ300951,0.0204778157,0.067552467114,0.104643806784,6.0,28.45,55.95
SZ300952,0.0073013548360000005,0.028007260096,0.041506024511,2.301365,6.694699,9.994699
SZ300953,0.001555555556,0.003632477158,0.006574547446,2.1,3.549996,6.779996000000001
SZ300955,0.014949279231,0.060731855864,0.0848171153,2.8,9.8,17.7
SZ300956,0.004636068614,0.006908795887,0.023649115643,1.0,1.5,5.5
SZ300957,0.013321492007,0.033368798006,0.038524804573999996,6.0,20.004782,30.504782
SZ300958,,0.021562815858,0.034441336577,,2.99,6.12
SZ300959,0.008433427038,0.026347669658,0.041977477131,3.3,9.0,15.3
SZ300960,0.017208413002,0.079684553967,0.11108694133699999,4.5,15.5,22.5
SZ300961,,,0.003718545256,,,0.76
SZ300962,0.008390804598,0.046514883098,0.069400869888,1.46,7.359999999999999,11.46
SZ300963,0.0,0.014059294554,0.026459700174,0.0,1.97,4.97
SZ300964,0.003900878208,0.015721612877,0.025087832047000002,2.0,6.0,9.0
SZ300965,0.012332932808,0.014839174167,0.023245182919,5.8,6.85,11.899999999999999
SZ300966,,0.00091954023,0.005593079749,,0.16,1.52
SZ300967,0.01048767698,0.01048767698,0.026399983491,2.0,2.0,5.0
SZ300968,0.003692762186,0.034332919443,0.056629463479,0.5,3.0,5.0
SZ300969,0.005007511267,0.012821495368,0.021355603443,4.0,10.5,15.5
SZ300970,,0.023719534316,0.032531600068,,4.0,9.2
SZ300971,0.010258514567,0.034937174134,0.062442532238000004,2.5,7.5,15.5
SZ300972,0.00256426694,0.00256426694,0.018610948195,4.0,4.0,6.2
SZ300973,0.010224948875,0.033958108423,0.042924048674,5.0,15.0,25.0
SZ300975,0.001090909091,0.005166323393,0.012759271782,0.12,0.449999,1.669999
SZ300976,0.004784688995,0.026297040962,0.056447480497,3.0,13.3,35.3
SZ300977,,0.016500425654,0.046881974316999996,,2.7,18.62
SZ300978,0.031934259731,0.062533231153,0.094518056183,3.5,7.0,13.0
SZ300979,0.060700276161,0.104237187933,0.130771181986,33.0,57.0,78.0
SZ300980,0.007228915663,0.03430199411,0.044880273377,1.8,6.402534,9.402534
SZ300981,0.019011406844,0.097583158733,0.175181425855,2.5,14.5,59.5
SZ300982,0.032801547648,0.059249194732,0.082234994043,6.0,13.0,24.0
SZ300983,,0.007381743682,0.043938048234,,2.1,27.6
SZ300984,0.001757057514,0.016668314923999998,0.045207207985,1.5,5.0,15.0
SZ300985,,0.017021276596,0.021002696636,,4.0,5.2
SZ300986,0.005081300813,0.026996289521,0.030998423993,1.0,3.993539,5.493539
SZ300987,0.006329113924,0.027420827029,0.036922014677,1.25,4.55,6.55
SZ300988,0.007632541133,0.022459183469,0.041851040048,1.67,4.92,11.92
SZ300989,,0.004978423290999999,0.00971028449,,1.0,3.1
SZ300990,0.00626566416,0.030562219738,0.051405257024,3.0,16.0,34.0
SZ300991,0.001257861635,0.004019955902,0.021102741709999998,0.3,0.8,4.7
SZ300992,0.003022974607,0.011346450460000001,0.014859688749,0.75,2.219999,2.909999
SZ300993,0.008431703204,0.049947660650999995,0.05887623208,1.0,5.6,7.6
SZ300994,0.021727322108,0.085247274461,0.117222266688,4.0,13.45,23.849999999999998
SZ300995,0.006307058601999999,0.019938005404000002,0.03920450002,2.25,4.65,9.61
SZ300996,0.007239382239,0.021894842136,0.040401164581,1.5,5.50947,11.50947
SZ300997,0.021520803443,0.055491672686,0.078690732956,3.0,8.1,11.0
SZ300998,,0.007797349081,0.015376172838,,2.0,4.0
SZ300999,0.003602726388,0.008934440243,0.012030728308,1.11,2.99,4.87
SZ301000,0.00462000462,0.0651899962,0.108524942379,2.0,16.5,43.5
SZ301001,0.011973180077,0.023485802792,0.028385841992,3.75,6.25,7.5
SZ301002,,0.031158987109,0.051449840439,,5.999995,20.499995
SZ301003,0.060417197118,0.12006599403399999,0.162499877544,18.0,30.0,53.0
SZ301004,0.046879013614,0.10053904512299999,0.124994914676,40.0,70.0,75.0
SZ301005,0.001428571429,0.014949638956,0.034251229057,0.5,4.0,13.5
SZ301006,0.012634238787,0.055434062982,0.081276726235,2.0,8.52435,15.52435
SZ301007,0.005405405405,0.034542160991,0.040562630588,1.5,5.3,6.3
SZ301008,0.003685956506,0.041993582648,0.056599230165,1.0,11.0,17.0
SZ301009,0.005087209302,0.015375275146000001,0.021066332057000002,0.7,1.45,2.15
SZ301010,0.011135857461,0.034765206405,0.042829722534,2.0,5.0,7.0
SZ301011,0.006624710169,0.019869743282000002,0.026300611449,2.0,4.0,6.0
SZ301012,0.005630452022,0.012930577054000001,0.015088074357,1.42,3.42,4.42
SZ301013,0.002871912694,0.002871912694,0.007909696069000001,0.5,0.5,1.5
SZ301015,0.041458095756,0.092619744356,0.123671885883,7.619998,22.859998,29.529998
SZ301016,0.024979184013,0.056941505894,0.065270212168,6.0,11.5,13.0
SZ301017,,0.011530742722,0.021339475591,,1.65,3.48
SZ301018,0.004583213979,0.017318271892,0.031194176146,1.6,5.2,8.5
SZ301019,0.035067212157,0.05444705711799999,0.068998861542,6.0,10.0,15.0
SZ301020,0.014586436903,0.043566073998,0.054640725352,3.1,8.4,11.1
SZ301021,0.003472222222,0.007560529663,0.012454493774,1.0,2.0,3.2
SZ301022,0.010532942416,0.031387754482,0.040083406656,2.999782,8.569257,11.569257
SZ301023,0.016744054341,0.07406057866400001,0.091743003897,9.0,29.41796,39.41796
SZ301024,,,0.012787723785,,,5.0
SZ301025,0.002732240437,0.010375552539,0.017283447276,0.3,1.3800000000000001,2.22
SZ301026,0.012262415696,0.033647806182,0.044323013014,4.0,11.0,15.0
SZ301027,,0.004708355228,0.011120143360000001,,0.48,2.09
SZ301028,0.015920582007,0.049732545593,0.08038026311499999,2.0,5.5,9.1
SZ301029,0.019094437721,0.040909703963,0.044584823403999996,4.5,11.5,14.5
SZ301030,,0.006103763988,0.006103763988,,3.0,3.0
SZ301031,0.00624674023,0.01998657119,0.025208503304999998,7.2,20.203962,26.203962
SZ301032,0.008230452675,0.015023799588999999,0.025730437704999998,1.0,1.5,2.5
SZ301033,0.009355995634,0.023922468544,0.026798511109,6.0,12.0,13.0
SZ301035,0.011940683176999999,0.060749130048000005,0.082042697653,7.6,35.7,49.43
SZ301036,0.00539083558,0.031236439239,0.067435534262,2.0,9.8,17.8
SZ301037,,0.0,0.002749770852,,0.0,0.6
SZ301038,0.005128205128,0.005128205128,0.017265408294,0.92,0.92,4.140000000000001
SZ301039,0.033018867925,0.08117885143100001,0.129491808001,2.8,8.6,13.6
SZ301040,,0.002033553635,0.008724754706,,0.4,2.4
SZ301041,0.003707823508,0.00749528013,0.010964861879,1.0,2.08,2.81
SZ301042,,0.079020665538,0.128039136859,,27.0,45.0
SZ301043,0.04206081874,0.095494682083,0.098659239045,14.600000000000001,29.5,30.3
SZ301045,0.002440214739,0.008709807215,0.008709807215,0.5,1.7,1.7
SZ301046,0.015527950311,0.029951003196,0.042315763629,3.0,5.999995,9.999995
SZ301047,0.06644085274,0.113297095742,0.140768868495,50.0,90.0,190.0
SZ301048,0.005725078341,0.015397252452999999,0.025958901389,0.621171,1.601731,2.793085
SZ301049,,,0.011343012704,,,2.5
SZ301050,0.007057343748,0.024898336302,0.026011168287,3.4699999999999998,12.05,13.99
SZ301051,0.002321262767,0.007364127114,0.024650211816,0.5,2.5,12.5
SZ301052,0.001480446927,0.005134904135,0.008042685913,0.53,2.2438830000000003,3.293883
SZ301053,0.010930033076,0.018932625916,0.031537667933,2.974062,4.774062,7.774062
SZ301055,0.005797101449,0.035063497394,0.058243840463000005,1.2,5.2,10.2
SZ301056,0.039486673248,0.071987811823,0.095082500045,4.0,6.5,8.5
SZ301057,0.011827321112,0.050567251997999996,0.059247807554,2.0,7.005408,9.005408
SZ301058,0.013192612137,0.043159665204,0.051780354859,1.5,5.0,6.5
SZ301059,0.01549680948,0.035981733583,0.05182457262,1.7,5.7,8.2
SZ301060,0.020811654527,0.038894837167,0.046642771051,2.0,5.0,8.0
SZ301061,0.011844492203,0.055128831407,0.09341017926,10.0,30.0,47.0
SZ301062,0.006038623188,0.014961701405,0.0203236317,0.499998,1.399994,1.999994
SZ301063,0.005378271782,0.021813696314,0.02735898282,1.5,4.5,6.0
SZ301065,0.008438818565,0.01932985826,0.027874780135,2.0,4.5,8.0
SZ301066,0.010763391723,0.017966272875,0.023055331398999998,1.6,2.2,3.2
SZ301067,0.00163345312,0.009438461333,0.035331780857000006,0.5,3.0,13.0
SZ301068,0.007880220646,0.021818468414,0.026946673541999998,3.0,7.5,8.7
SZ301069,0.00304136253,0.019356690079,0.026032257502,0.5,3.5,6.0
SZ301070,0.0,0.01038691249,0.028327350237,0.0,4.0,9.0
SZ301071,0.005050505051,0.036510822087,0.04032761598,1.5,16.5,26.5
SZ301072,,0.002854791864,0.004349808475,,0.603503,1.053503
SZ301073,0.009931305866,0.020845243512,0.027445032319,2.25,5.75,10.75
SZ301075,,0.006830601093,0.029724373986999997,,1.25,7.5
SZ301076,0.004733285534999999,0.030384896371,0.046451734417,2.0,9.5,14.5
SZ301077,0.035116473097,0.109944702458,0.145094087344,11.0,26.67,46.67
SZ301078,0.00504071945,0.017656434058,0.019004142953,0.7,1.4,1.6
SZ301079,0.000687285223,0.0056767974289999995,0.009786949505,0.2,1.3,2.3
SZ301080,0.005847953216,0.049265746524,0.060659593846000004,4.0,28.0,43.0
SZ301081,0.030706243603,0.08899070108099999,0.120736732827,3.0,9.0,14.0
SZ301082,0.004803073967,0.027446461057,0.043768550284,1.0,4.8,7.8
SZ301083,0.007643312102,0.017523757202,0.020236935497,1.2,2.75,3.1
SZ301085,0.002065404475,0.011176459421,0.045745043491999995,1.2,5.25748,17.75748
SZ301086,0.017687375636,0.058448368046,0.07567192987900001,8.0,30.0,40.0
SZ301087,0.050625085001,0.123299554807,0.155293156087,18.0,48.0,64.0
SZ301088,0.031267806268,0.092299175831,0.101931210463,4.39,12.44,14.219999999999999
SZ301089,,0.011797511206,0.012542667689,,6.5,7.5
SZ301090,,0.012505305863,0.01701312555,,1.216123,1.706123
SZ301091,0.001390782656,0.004410527139,0.015452346654999997,0.51,1.42,4.43
SZ301092,0.007738095238,0.02293110406,0.026579629448,2.6,6.4,7.6000000000000005
SZ301093,0.006153846154,0.044930648332,0.064959260635,2.0,11.00399,18.00399
SZ301095,0.005186721992,0.01822143126,0.01822143126,2.5,10.912847,10.912847
SZ301096,,0.01680166317,0.024717230452,,11.0,17.0
SZ301097,0.013444474321,0.036341348327,0.041059219623,5.0,15.015983,17.515983
SZ301098,0.005405405405,0.024462417319,0.028881330266,0.5,2.5,3.5
SZ301099,0.005942947702,0.017830604415,0.022555013864000002,3.0,8.7,11.7
SZ301100,,0.010640543502,0.052995477852,,1.75,11.75
SZ301101,0.011289230075,0.026918435152,0.039870536814000004,5.0,11.0,16.3
SZ301102,0.001885014138,0.019783474659,0.0275571065,0.2,3.6,6.1
SZ301103,0.007129277567,0.0589676624,0.072937394647,1.5,17.550416,23.550416
SZ301105,,0.026075619296,0.026075619296,,10.0,10.0
SZ301106,0.01414427157,0.044690164921,0.054890776958,4.0,14.0,17.0
SZ301107,0.019707207207,0.054187195208,0.054187195208,7.0,16.5,16.5
SZ301108,0.0062663063599999996,0.033880678129,0.052786652417,2.0,10.6,18.1
SZ301109,0.039284155391,0.144896512285,0.158826131053,9.0,27.0,30.8
SZ301110,0.008084074373,0.045122006233,0.058684393213,4.0,20.0,26.0
SZ301111,0.003282994091,0.014056135495999999,0.020087043902,0.5,2.5,4.1
SZ301112,0.002729257642,0.013954765153,0.024157239844,1.0,4.0,7.628
SZ301113,0.01998401279,0.021310859318,0.058411315938999994,5.0,5.3,18.3
SZ301115,0.022522522523,0.065061693018,0.065061693018,3.5,10.5,10.5
SZ301116,0.006255585344,0.015645430844,0.0181528023,0.7,1.987499,2.509283
SZ301117,0.000744601638,0.0030452151350000003,0.01092388364,0.2,1.7,5.7
SZ301118,0.005671506352,0.024245057615000003,0.042627410556,1.25,6.25,13.75
SZ301119,0.023297037225,0.03282541093,0.035204097895,9.2,11.7,12.45
